Timestamp,EngineType,QueryCount,QueryType,AverageExecutionTime,TotalExecutionTime,HeapMemoryUsed,HeapMemoryDelta,NonHeapMemoryUsed,SuccessRate
2024-11-09T15:54:54.2871966,BPlusTreeArrayEngine,13000,DELETE,0.01,15.96,124144792,4194304,7053112,100.00
2024-11-09T15:54:54.2871966,BPlusTreeArrayEngine,13000,RANGE_SELECT,0.08,132.87,124144792,104857600,7053112,100.00
2024-11-09T15:54:54.2871966,BPlusTreeArrayEngine,13000,EQUALS_SELECT,0.03,46.99,124144792,33554432,7053112,100.00
2024-11-09T15:54:54.2871966,BPlusTreeArrayEngine,13000,RANGE_UPDATE,0.15,251.88,124144792,-250622128,7053112,100.00
2024-11-09T15:54:54.2871966,BPlusTreeArrayEngine,13000,EQUALS_UPDATE,0.06,92.84,124144792,12582912,7053112,100.00
2024-11-09T15:54:54.3426005,BPlusTreeArrayEngine,14000,INSERT,0.04,66.19,182865048,50331648,7193048,100.00
2024-11-09T15:54:54.3426005,BPlusTreeArrayEngine,14000,SIMPLE_SELECT,0.11,188.80,182865048,177634632,7193048,100.00
2024-11-09T15:54:54.3426005,BPlusTreeArrayEngine,14000,UPDATE,0.01,20.31,182865048,4194304,7193048,100.00
2024-11-09T15:54:54.3426005,BPlusTreeArrayEngine,14000,DELETE,0.01,16.55,182865048,4194304,7193048,100.00
2024-11-09T15:54:54.3426005,BPlusTreeArrayEngine,14000,RANGE_SELECT,0.08,140.08,182865048,121634816,7193048,100.00
2024-11-09T15:54:54.3426005,BPlusTreeArrayEngine,14000,EQUALS_SELECT,0.03,50.16,182865048,37748736,7193048,100.00
2024-11-09T15:54:54.3426005,BPlusTreeArrayEngine,14000,RANGE_UPDATE,0.15,267.24,182865048,-242233520,7193048,100.00
2024-11-09T15:54:54.3426005,BPlusTreeArrayEngine,14000,EQUALS_UPDATE,0.06,100.96,182865048,12582912,7193048,100.00
2024-11-09T15:54:54.4004795,BPlusTreeArrayEngine,15000,INSERT,0.04,69.73,241585304,50331648,7405752,100.00
2024-11-09T15:54:54.4004795,BPlusTreeArrayEngine,15000,SIMPLE_SELECT,0.11,204.41,241585304,215383368,7405752,100.00
2024-11-09T15:54:54.4004795,BPlusTreeArrayEngine,15000,UPDATE,0.01,21.15,241585304,4194304,7405752,100.00
2024-11-09T15:54:54.4004795,BPlusTreeArrayEngine,15000,DELETE,0.01,17.12,241585304,4194304,7405752,100.00
2024-11-09T15:54:54.4004795,BPlusTreeArrayEngine,15000,RANGE_SELECT,0.08,147.23,241585304,125829120,7405752,100.00
2024-11-09T15:54:54.4004795,BPlusTreeArrayEngine,15000,EQUALS_SELECT,0.03,54.04,241585304,41943040,7405752,100.00
2024-11-09T15:54:54.4004795,BPlusTreeArrayEngine,15000,RANGE_UPDATE,0.15,284.57,241585304,-229650608,7405752,100.00
2024-11-09T15:54:54.4004795,BPlusTreeArrayEngine,15000,EQUALS_UPDATE,0.06,108.45,241585304,12582912,7405752,100.00
2024-11-09T15:54:54.4554521,BPlusTreeArrayEngine,16000,INSERT,0.04,74.05,304499864,50331648,7511608,100.00
2024-11-09T15:54:54.4554521,BPlusTreeArrayEngine,16000,SIMPLE_SELECT,0.11,218.25,304499864,248937800,7511608,100.00
2024-11-09T15:54:54.4554521,BPlusTreeArrayEngine,16000,UPDATE,0.01,21.89,304499864,4194304,7511608,100.00
2024-11-09T15:54:54.4554521,BPlusTreeArrayEngine,16000,DELETE,0.01,17.65,304499864,4194304,7511608,100.00
2024-11-09T15:54:54.4554521,BPlusTreeArrayEngine,16000,RANGE_SELECT,0.08,156.07,304499864,146800640,7511608,100.00
2024-11-09T15:54:54.4554521,BPlusTreeArrayEngine,16000,EQUALS_SELECT,0.03,56.84,304499864,41943040,7511608,100.00
2024-11-09T15:54:54.4554521,BPlusTreeArrayEngine,16000,RANGE_UPDATE,0.15,299.28,304499864,-221262000,7511608,100.00
2024-11-09T15:54:54.4554521,BPlusTreeArrayEngine,16000,EQUALS_UPDATE,0.06,116.57,304499864,12582912,7511608,100.00
2024-11-09T15:54:54.5253161,BPlusTreeArrayEngine,17000,INSERT,0.04,77.74,70212312,54525952,7555256,100.00
2024-11-09T15:54:54.5253161,BPlusTreeArrayEngine,17000,SIMPLE_SELECT,0.11,234.69,70212312,286686536,7555256,100.00
2024-11-09T15:54:54.5253161,BPlusTreeArrayEngine,17000,UPDATE,0.01,22.63,70212312,4194304,7555256,100.00
2024-11-09T15:54:54.5253161,BPlusTreeArrayEngine,17000,DELETE,0.01,18.29,70212312,4194304,7555256,100.00
2024-11-09T15:54:54.5253161,BPlusTreeArrayEngine,17000,RANGE_SELECT,0.08,166.99,70212312,-154595776,7555256,100.00
2024-11-09T15:54:54.5253161,BPlusTreeArrayEngine,17000,EQUALS_SELECT,0.03,60.12,70212312,54525952,7555256,100.00
2024-11-09T15:54:54.5253161,BPlusTreeArrayEngine,17000,RANGE_UPDATE,0.15,325.66,70212312,-208679088,7555256,100.00
2024-11-09T15:54:54.5253161,BPlusTreeArrayEngine,17000,EQUALS_UPDATE,0.06,124.12,70212312,12582912,7555256,100.00
2024-11-09T15:54:54.5960168,BPlusTreeArrayEngine,18000,INSERT,0.04,80.78,145709784,54525952,7566008,100.00
2024-11-09T15:54:54.5960168,BPlusTreeArrayEngine,18000,SIMPLE_SELECT,0.11,249.69,145709784,320240968,7566008,100.00
2024-11-09T15:54:54.5960168,BPlusTreeArrayEngine,18000,UPDATE,0.01,23.29,145709784,4194304,7566008,100.00
2024-11-09T15:54:54.5960168,BPlusTreeArrayEngine,18000,DELETE,0.01,18.90,145709784,4194304,7566008,100.00
2024-11-09T15:54:54.5960168,BPlusTreeArrayEngine,18000,RANGE_SELECT,0.08,179.35,145709784,-116847040,7566008,100.00
2024-11-09T15:54:54.5960168,BPlusTreeArrayEngine,18000,EQUALS_SELECT,0.03,63.26,145709784,58720256,7566008,100.00
2024-11-09T15:54:54.5960168,BPlusTreeArrayEngine,18000,RANGE_UPDATE,0.15,352.12,145709784,-208679088,7566008,100.00
2024-11-09T15:54:54.5960168,BPlusTreeArrayEngine,18000,EQUALS_UPDATE,0.06,132.29,145709784,12582912,7566008,100.00
2024-11-09T15:54:54.662609,BPlusTreeArrayEngine,19000,INSERT,0.04,85.88,221207256,62914560,7608400,100.00
2024-11-09T15:54:54.662609,BPlusTreeArrayEngine,19000,SIMPLE_SELECT,0.11,266.07,221207256,357989704,7608400,100.00
2024-11-09T15:54:54.662609,BPlusTreeArrayEngine,19000,UPDATE,0.01,24.03,221207256,4194304,7608400,100.00
2024-11-09T15:54:54.662609,BPlusTreeArrayEngine,19000,DELETE,0.01,19.52,221207256,4194304,7608400,100.00
2024-11-09T15:54:54.662609,BPlusTreeArrayEngine,19000,RANGE_SELECT,0.08,188.73,221207256,-112652736,7608400,100.00
2024-11-09T15:54:54.662609,BPlusTreeArrayEngine,19000,EQUALS_SELECT,0.03,66.72,221207256,62914560,7608400,100.00
2024-11-09T15:54:54.662609,BPlusTreeArrayEngine,19000,RANGE_UPDATE,0.16,375.44,221207256,-191901872,7608400,100.00
2024-11-09T15:54:54.662609,BPlusTreeArrayEngine,19000,EQUALS_UPDATE,0.06,139.87,221207256,12582912,7608400,100.00
2024-11-09T15:54:54.726367,BPlusTreeArrayEngine,20000,INSERT,0.04,91.33,296704728,62914560,7624472,100.00
2024-11-09T15:54:54.726367,BPlusTreeArrayEngine,20000,SIMPLE_SELECT,0.11,283.07,296704728,387349832,7624472,100.00
2024-11-09T15:54:54.726367,BPlusTreeArrayEngine,20000,UPDATE,0.01,24.79,296704728,4194304,7624472,100.00
2024-11-09T15:54:54.726367,BPlusTreeArrayEngine,20000,DELETE,0.01,20.15,296704728,4194304,7624472,100.00
2024-11-09T15:54:54.726367,BPlusTreeArrayEngine,20000,RANGE_SELECT,0.08,198.29,296704728,-95875520,7624472,100.00
2024-11-09T15:54:54.726367,BPlusTreeArrayEngine,20000,EQUALS_SELECT,0.03,71.26,296704728,71303168,7624472,100.00
2024-11-09T15:54:54.726367,BPlusTreeArrayEngine,20000,RANGE_UPDATE,0.16,391.28,296704728,-175124656,7624472,100.00
2024-11-09T15:54:54.726367,BPlusTreeArrayEngine,20000,EQUALS_UPDATE,0.06,148.35,296704728,12582912,7624472,100.00
2024-11-09T15:54:54.8141354,BPlusTreeArrayEngine,21000,INSERT,0.04,95.08,70495760,75497472,7630840,100.00
2024-11-09T15:54:54.8141354,BPlusTreeArrayEngine,21000,SIMPLE_SELECT,0.12,305.03,70495760,127586432,7630840,100.00
2024-11-09T15:54:54.8141354,BPlusTreeArrayEngine,21000,UPDATE,0.01,25.49,70495760,8388608,7630840,100.00
2024-11-09T15:54:54.8141354,BPlusTreeArrayEngine,21000,DELETE,0.01,20.75,70495760,4194304,7630840,100.00
2024-11-09T15:54:54.8141354,BPlusTreeArrayEngine,21000,RANGE_SELECT,0.08,212.08,70495760,-91681216,7630840,100.00
2024-11-09T15:54:54.8141354,BPlusTreeArrayEngine,21000,EQUALS_SELECT,0.03,74.82,70495760,71303168,7630840,100.00
2024-11-09T15:54:54.8141354,BPlusTreeArrayEngine,21000,RANGE_UPDATE,0.16,425.10,70495760,-162541744,7630840,100.00
2024-11-09T15:54:54.8141354,BPlusTreeArrayEngine,21000,EQUALS_UPDATE,0.06,157.03,70495760,12582912,7630840,100.00
2024-11-09T15:54:54.8839043,BPlusTreeArrayEngine,22000,INSERT,0.04,99.44,154381840,75497472,7641992,100.00
2024-11-09T15:54:54.8839043,BPlusTreeArrayEngine,22000,SIMPLE_SELECT,0.12,321.69,154381840,173723776,7641992,100.00
2024-11-09T15:54:54.8839043,BPlusTreeArrayEngine,22000,UPDATE,0.01,26.18,154381840,8388608,7641992,100.00
2024-11-09T15:54:54.8839043,BPlusTreeArrayEngine,22000,DELETE,0.01,21.39,154381840,4194304,7641992,100.00
2024-11-09T15:54:54.8839043,BPlusTreeArrayEngine,22000,RANGE_SELECT,0.08,222.54,154381840,-83292608,7641992,100.00
2024-11-09T15:54:54.8839043,BPlusTreeArrayEngine,22000,EQUALS_SELECT,0.03,78.51,154381840,75497472,7641992,100.00
2024-11-09T15:54:54.8839043,BPlusTreeArrayEngine,22000,RANGE_UPDATE,0.16,449.05,154381840,-145764528,7641992,100.00
2024-11-09T15:54:54.8839043,BPlusTreeArrayEngine,22000,EQUALS_UPDATE,0.06,165.93,154381840,20971520,7641992,100.00
2024-11-09T15:54:54.952441,BPlusTreeArrayEngine,23000,INSERT,0.04,103.31,246656528,75497472,7649288,100.00
2024-11-09T15:54:54.952441,BPlusTreeArrayEngine,23000,SIMPLE_SELECT,0.12,339.67,246656528,228249728,7649288,100.00
2024-11-09T15:54:54.952441,BPlusTreeArrayEngine,23000,UPDATE,0.01,26.82,246656528,8388608,7649288,100.00
2024-11-09T15:54:54.952441,BPlusTreeArrayEngine,23000,DELETE,0.01,22.05,246656528,4194304,7649288,100.00
2024-11-09T15:54:54.952441,BPlusTreeArrayEngine,23000,RANGE_SELECT,0.08,233.05,246656528,-70709696,7649288,100.00
2024-11-09T15:54:54.952441,BPlusTreeArrayEngine,23000,EQUALS_SELECT,0.03,81.87,246656528,79691776,7649288,100.00
2024-11-09T15:54:54.952441,BPlusTreeArrayEngine,23000,RANGE_UPDATE,0.16,472.45,246656528,-133181616,7649288,100.00
2024-11-09T15:54:54.952441,BPlusTreeArrayEngine,23000,EQUALS_UPDATE,0.06,174.19,246656528,29360128,7649288,100.00
2024-11-09T15:54:55.0305411,BPlusTreeArrayEngine,24000,INSERT,0.04,106.90,24599992,79691776,7650544,100.00
2024-11-09T15:54:55.0305411,BPlusTreeArrayEngine,24000,SIMPLE_SELECT,0.12,360.44,24599992,-60915672,7650544,100.00
2024-11-09T15:54:55.0305411,BPlusTreeArrayEngine,24000,UPDATE,0.01,27.50,24599992,8388608,7650544,100.00
