Timestamp,EngineType,QueryCount,QueryType,AverageExecutionTime,TotalExecutionTime,SuccessRate
2024-11-16T22:38:06.5898635,SkipHashEngine,1253,INSERT,0.07,82.13,100.00
2024-11-16T22:38:06.5898635,SkipHashEngine,1207,SIMPLE_SELECT,0.15,180.72,100.00
2024-11-16T22:38:06.5898635,SkipHashEngine,1240,UPDATE,0.02,24.43,100.00
2024-11-16T22:38:06.5898635,SkipHashEngine,1284,DELETE,0.02,20.56,99.45
2024-11-16T22:38:06.5898635,SkipHashEngine,1240,RANGE_SELECT,0.10,120.77,100.00
2024-11-16T22:38:06.5898635,SkipHashEngine,1269,EQUALS_SELECT,0.07,90.98,100.00
2024-11-16T22:38:06.5898635,SkipHashEngine,1272,RANGE_UPDATE,0.39,491.50,100.00
2024-11-16T22:38:06.5898635,SkipHashEngine,1235,EQUALS_UPDATE,0.32,389.39,100.00
2024-11-16T22:38:08.3028096,SkipHashEngine,2516,INSERT,0.06,146.89,100.00
2024-11-16T22:38:08.3028096,SkipHashEngine,2509,SIMPLE_SELECT,0.17,416.88,100.00
2024-11-16T22:38:08.3028096,SkipHashEngine,2497,UPDATE,0.01,37.16,100.00
2024-11-16T22:38:08.3028096,SkipHashEngine,2523,DELETE,0.01,32.87,99.33
2024-11-16T22:38:08.3028096,SkipHashEngine,2429,RANGE_SELECT,0.09,224.28,100.00
2024-11-16T22:38:08.3028096,SkipHashEngine,2533,EQUALS_SELECT,0.06,160.97,100.00
2024-11-16T22:38:08.3028096,SkipHashEngine,2512,RANGE_UPDATE,0.41,1038.20,100.00
2024-11-16T22:38:08.3028096,SkipHashEngine,2481,EQUALS_UPDATE,0.42,1039.39,100.00
2024-11-16T22:38:10.7885081,SkipHashEngine,3723,INSERT,0.06,219.82,100.00
2024-11-16T22:38:10.7885081,SkipHashEngine,3765,SIMPLE_SELECT,0.21,791.27,100.00
2024-11-16T22:38:10.7885081,SkipHashEngine,3741,UPDATE,0.01,48.64,100.00
2024-11-16T22:38:10.7885081,SkipHashEngine,3797,DELETE,0.01,50.51,99.05
2024-11-16T22:38:10.7885081,SkipHashEngine,3769,RANGE_SELECT,0.10,362.13,100.00
2024-11-16T22:38:10.7885081,SkipHashEngine,3730,EQUALS_SELECT,0.07,254.20,100.00
2024-11-16T22:38:10.7885081,SkipHashEngine,3787,RANGE_UPDATE,0.46,1723.60,100.00
