Timestamp,EngineType,QueryCount,QueryType,AverageExecutionTime,TotalExecutionTime,SuccessRate
2024-11-17T08:25:11.9143891,SkipHashEngine,3730,EQUALS_SELECT,0.06,217.70,100.00
2024-11-17T08:25:11.9143891,SkipHashEngine,3787,RANGE_UPDATE,0.44,1676.49,100.00
2024-11-17T08:25:11.9143891,SkipHashEngine,3688,EQUALS_UPDATE,0.53,1962.00,100.00
2024-11-17T08:25:15.0002885,SkipHashEngine,5041,INSERT,0.06,304.71,100.00
2024-11-17T08:25:15.0002885,SkipHashEngine,4967,SIMPLE_SELECT,0.23,1139.06,100.00
2024-11-17T08:25:15.0002885,SkipHashEngine,5010,UPDATE,0.01,61.79,100.00
2024-11-17T08:25:15.0002885,SkipHashEngine,5069,DELETE,0.01,64.36,98.99
2024-11-17T08:25:15.0002885,SkipHashEngine,5001,RANGE_SELECT,0.10,488.78,100.00
2024-11-17T08:25:15.0002885,SkipHashEngine,4984,EQUALS_SELECT,0.07,333.11,100.00
2024-11-17T08:25:15.0002885,SkipHashEngine,5008,RANGE_UPDATE,0.49,2440.24,100.00
2024-11-17T08:25:15.0002885,SkipHashEngine,4920,EQUALS_UPDATE,0.71,3476.81,100.00
2024-11-17T08:25:19.395606,SkipHashEngine,6315,INSERT,0.07,414.17,100.00
2024-11-17T08:25:19.395606,SkipHashEngine,6186,SIMPLE_SELECT,0.28,1720.53,100.00
2024-11-17T08:25:19.395606,SkipHashEngine,6234,UPDATE,0.01,72.56,100.00
2024-11-17T08:25:19.395606,SkipHashEngine,6320,DELETE,0.01,74.97,99.08
2024-11-17T08:25:19.395606,SkipHashEngine,6286,RANGE_SELECT,0.11,676.37,100.00
2024-11-17T08:25:19.395606,SkipHashEngine,6221,EQUALS_SELECT,0.08,481.44,100.00
2024-11-17T08:25:19.395606,SkipHashEngine,6244,RANGE_UPDATE,0.55,3421.03,100.00
2024-11-17T08:25:19.395606,SkipHashEngine,6194,EQUALS_UPDATE,0.94,5838.94,100.00
2024-11-17T08:25:25.0498172,SkipHashEngine,7593,INSERT,0.07,546.70,100.00
2024-11-17T08:25:25.0498172,SkipHashEngine,7385,SIMPLE_SELECT,0.35,2549.54,100.00
2024-11-17T08:25:25.0498172,SkipHashEngine,7504,UPDATE,0.01,86.00,100.00
2024-11-17T08:25:25.0498172,SkipHashEngine,7625,DELETE,0.01,90.13,99.08
2024-11-17T08:25:25.0498172,SkipHashEngine,7538,RANGE_SELECT,0.12,916.60,100.00
2024-11-17T08:25:25.0498172,SkipHashEngine,7429,EQUALS_SELECT,0.09,663.40,100.00
2024-11-17T08:25:25.0498172,SkipHashEngine,7471,RANGE_UPDATE,0.62,4611.90,100.00
2024-11-17T08:25:25.0498172,SkipHashEngine,7455,EQUALS_UPDATE,1.19,8884.19,100.00
2024-11-17T08:25:32.2391499,SkipHashEngine,8924,INSERT,0.08,719.04,100.00
2024-11-17T08:25:32.2391499,SkipHashEngine,8660,SIMPLE_SELECT,0.42,3655.11,100.00
2024-11-17T08:25:32.2391499,SkipHashEngine,8792,UPDATE,0.01,100.87,100.00
2024-11-17T08:25:32.2391499,SkipHashEngine,8884,DELETE,0.01,109.30,99.04
2024-11-17T08:25:32.2391499,SkipHashEngine,8724,RANGE_SELECT,0.14,1182.55,100.00
2024-11-17T08:25:32.2391499,SkipHashEngine,8690,EQUALS_SELECT,0.10,894.93,100.00
2024-11-17T08:25:32.2391499,SkipHashEngine,8681,RANGE_UPDATE,0.70,6056.77,100.00
2024-11-17T08:25:32.2391499,SkipHashEngine,8645,EQUALS_UPDATE,1.48,12815.73,100.00
2024-11-17T08:25:41.6444936,SkipHashEngine,10151,INSERT,0.09,929.75,100.00
2024-11-17T08:25:41.6444936,SkipHashEngine,9853,SIMPLE_SELECT,0.50,4974.72,100.00
2024-11-17T08:25:41.6444936,SkipHashEngine,10106,UPDATE,0.01,118.37,100.00
2024-11-17T08:25:41.6444936,SkipHashEngine,10139,DELETE,0.01,124.65,99.06
2024-11-17T08:25:41.6444936,SkipHashEngine,9961,RANGE_SELECT,0.15,1533.39,100.00
2024-11-17T08:25:41.6444936,SkipHashEngine,9947,EQUALS_SELECT,0.12,1165.37,100.00
2024-11-17T08:25:41.6444936,SkipHashEngine,9950,RANGE_UPDATE,0.79,7843.59,100.00
2024-11-17T08:25:41.6444936,SkipHashEngine,9893,EQUALS_UPDATE,1.84,18245.81,100.00
2024-11-17T08:25:53.0001629,SkipHashEngine,11523,INSERT,0.10,1193.00,100.00
2024-11-17T08:25:53.0001629,SkipHashEngine,11086,SIMPLE_SELECT,0.59,6555.20,100.00
2024-11-17T08:25:53.0001629,SkipHashEngine,11347,UPDATE,0.01,135.47,100.00
2024-11-17T08:25:53.0001629,SkipHashEngine,11434,DELETE,0.01,141.96,99.09
2024-11-17T08:25:53.0001629,SkipHashEngine,11165,RANGE_SELECT,0.17,1952.93,100.00
2024-11-17T08:25:53.0001629,SkipHashEngine,11173,EQUALS_SELECT,0.13,1476.34,100.00
2024-11-17T08:25:53.0001629,SkipHashEngine,11181,RANGE_UPDATE,0.89,9905.70,100.00
2024-11-17T08:25:53.0001629,SkipHashEngine,11091,EQUALS_UPDATE,2.25,24927.59,100.00
2024-11-17T08:26:06.6233745,SkipHashEngine,12733,INSERT,0.12,1489.59,100.00
2024-11-17T08:26:06.6233745,SkipHashEngine,12329,SIMPLE_SELECT,0.69,8495.67,100.00
2024-11-17T08:26:06.6233745,SkipHashEngine,12587,UPDATE,0.01,155.65,100.00
2024-11-17T08:26:06.6233745,SkipHashEngine,12686,DELETE,0.01,161.75,99.09
2024-11-17T08:26:06.6233745,SkipHashEngine,12467,RANGE_SELECT,0.20,2491.17,100.00
2024-11-17T08:26:06.6233745,SkipHashEngine,12435,EQUALS_SELECT,0.15,1834.74,100.00
2024-11-17T08:26:06.6233745,SkipHashEngine,12484,RANGE_UPDATE,1.00,12460.63,100.00
2024-11-17T08:26:06.6233745,SkipHashEngine,12279,EQUALS_UPDATE,2.67,32817.10,100.00
2024-11-17T08:26:22.8605943,SkipHashEngine,14034,INSERT,0.13,1838.96,100.00
2024-11-17T08:26:22.8605943,SkipHashEngine,13567,SIMPLE_SELECT,0.79,10785.71,100.00
2024-11-17T08:26:22.8605943,SkipHashEngine,13853,UPDATE,0.01,176.96,100.00
2024-11-17T08:26:22.8605943,SkipHashEngine,13963,DELETE,0.01,182.87,99.08
2024-11-17T08:26:22.8605943,SkipHashEngine,13690,RANGE_SELECT,0.22,3074.21,100.00
2024-11-17T08:26:22.8605943,SkipHashEngine,13682,EQUALS_SELECT,0.16,2221.59,100.00
2024-11-17T08:26:22.8605943,SkipHashEngine,13717,RANGE_UPDATE,1.11,15200.76,100.00
2024-11-17T08:26:22.8605943,SkipHashEngine,13494,EQUALS_UPDATE,3.16,42656.39,100.00
2024-11-17T08:26:41.2156889,SkipHashEngine,15245,INSERT,0.14,2198.37,100.00
2024-11-17T08:26:41.2156889,SkipHashEngine,14822,SIMPLE_SELECT,0.90,13349.87,100.00
2024-11-17T08:26:41.2156889,SkipHashEngine,15146,UPDATE,0.01,202.13,100.00
2024-11-17T08:26:41.2156889,SkipHashEngine,15196,DELETE,0.01,210.21,99.02
2024-11-17T08:26:41.2156889,SkipHashEngine,14926,RANGE_SELECT,0.25,3723.65,100.00
2024-11-17T08:26:41.2156889,SkipHashEngine,14904,EQUALS_SELECT,0.18,2641.19,100.00
2024-11-17T08:26:41.2156889,SkipHashEngine,15023,RANGE_UPDATE,1.22,18393.51,100.00
2024-11-17T08:26:41.2156889,SkipHashEngine,14738,EQUALS_UPDATE,3.65,53769.62,100.00
2024-11-17T08:27:00.1391701,SkipHashEngine,16519,INSERT,0.16,2570.93,100.00
2024-11-17T08:27:00.1391701,SkipHashEngine,16059,SIMPLE_SELECT,0.98,15717.46,100.00
2024-11-17T08:27:00.1391701,SkipHashEngine,16380,UPDATE,0.01,219.94,100.00
2024-11-17T08:27:00.1391701,SkipHashEngine,16412,DELETE,0.01,225.38,99.04
2024-11-17T08:27:00.1391701,SkipHashEngine,16176,RANGE_SELECT,0.27,4319.78,100.00
2024-11-17T08:27:00.1391701,SkipHashEngine,16180,EQUALS_SELECT,0.19,3072.88,100.00
2024-11-17T08:27:00.1391701,SkipHashEngine,16303,RANGE_UPDATE,1.33,21616.73,100.00
2024-11-17T08:27:00.1391701,SkipHashEngine,15971,EQUALS_UPDATE,4.11,65667.04,100.00
2024-11-17T08:27:20.7467102,SkipHashEngine,17811,INSERT,0.17,2965.21,100.00
2024-11-17T08:27:20.7467102,SkipHashEngine,17308,SIMPLE_SELECT,1.06,18375.49,100.00
2024-11-17T08:27:20.7467102,SkipHashEngine,17608,UPDATE,0.01,237.22,100.00
2024-11-17T08:27:20.7467102,SkipHashEngine,17675,DELETE,0.01,243.20,99.04
2024-11-17T08:27:20.7467102,SkipHashEngine,17372,RANGE_SELECT,0.28,4942.44,100.00
2024-11-17T08:27:20.7467102,SkipHashEngine,17454,EQUALS_SELECT,0.20,3541.85,100.00
2024-11-17T08:27:20.7467102,SkipHashEngine,17603,RANGE_UPDATE,1.43,25096.36,100.00
2024-11-17T08:27:20.7467102,SkipHashEngine,17169,EQUALS_UPDATE,4.58,78612.00,100.00
2024-11-17T08:27:46.6391768,SkipHashEngine,19019,INSERT,0.18,3432.28,100.00
2024-11-17T08:27:46.6391768,SkipHashEngine,18565,SIMPLE_SELECT,1.16,21502.85,100.00
2024-11-17T08:27:46.6391768,SkipHashEngine,18765,UPDATE,0.01,256.90,100.00
2024-11-17T08:27:46.6391768,SkipHashEngine,18908,DELETE,0.01,263.34,99.04
2024-11-17T08:27:46.6391768,SkipHashEngine,18640,RANGE_SELECT,0.31,5737.76,100.00
2024-11-17T08:27:46.6391768,SkipHashEngine,18720,EQUALS_SELECT,0.22,4060.52,100.00
2024-11-17T08:27:46.6391768,SkipHashEngine,18933,RANGE_UPDATE,1.55,29379.73,100.00
2024-11-17T08:27:46.6391768,SkipHashEngine,18450,EQUALS_UPDATE,5.16,95270.13,100.00
2024-11-17T08:28:12.4546708,SkipHashEngine,20233,INSERT,0.19,3858.88,100.00
2024-11-17T08:28:12.4546708,SkipHashEngine,19818,SIMPLE_SELECT,1.24,24599.42,100.00
2024-11-17T08:28:12.4546708,SkipHashEngine,20037,UPDATE,0.01,276.98,100.00
2024-11-17T08:28:12.4546708,SkipHashEngine,20157,DELETE,0.01,279.95,99.06
2024-11-17T08:28:12.4546708,SkipHashEngine,19961,RANGE_SELECT,0.33,6540.32,100.00
2024-11-17T08:28:12.4546708,SkipHashEngine,19970,EQUALS_SELECT,0.23,4574.88,100.00
2024-11-17T08:28:12.4546708,SkipHashEngine,20184,RANGE_UPDATE,1.66,33549.77,100.00
2024-11-17T08:28:12.4546708,SkipHashEngine,19640,EQUALS_UPDATE,5.70,112036.35,100.00
2024-11-17T08:28:40.7081522,SkipHashEngine,21509,INSERT,0.20,4334.27,100.00
2024-11-17T08:28:40.7081522,SkipHashEngine,21008,SIMPLE_SELECT,1.33,27877.07,100.00
2024-11-17T08:28:40.7081522,SkipHashEngine,21280,UPDATE,0.01,297.04,100.00
2024-11-17T08:28:40.7081522,SkipHashEngine,21414,DELETE,0.01,300.33,99.06
2024-11-17T08:28:40.7081522,SkipHashEngine,21205,RANGE_SELECT,0.35,7394.75,100.00
2024-11-17T08:28:40.7081522,SkipHashEngine,21276,EQUALS_SELECT,0.24,5170.30,100.00
2024-11-17T08:28:40.7081522,SkipHashEngine,21433,RANGE_UPDATE,1.79,38262.81,100.00
2024-11-17T08:28:40.7081522,SkipHashEngine,20875,EQUALS_UPDATE,6.24,130329.51,100.00
2024-11-17T08:29:12.869828,SkipHashEngine,22777,INSERT,0.21,4888.83,100.00
2024-11-17T08:29:12.869828,SkipHashEngine,22230,SIMPLE_SELECT,1.42,31624.01,100.00
2024-11-17T08:29:12.869828,SkipHashEngine,22529,UPDATE,0.01,321.57,100.00
2024-11-17T08:29:12.869828,SkipHashEngine,22637,DELETE,0.01,323.75,99.03
2024-11-17T08:29:12.869828,SkipHashEngine,22532,RANGE_SELECT,0.37,8392.35,100.00
2024-11-17T08:29:12.869828,SkipHashEngine,22522,EQUALS_SELECT,0.26,5756.11,100.00
2024-11-17T08:29:12.869828,SkipHashEngine,22653,RANGE_UPDATE,1.90,43147.23,100.00
2024-11-17T08:29:12.869828,SkipHashEngine,22120,EQUALS_UPDATE,6.86,151670.79,100.00
2024-11-17T08:29:47.7150019,SkipHashEngine,24075,INSERT,0.23,5434.18,100.00
2024-11-17T08:29:47.7150019,SkipHashEngine,23510,SIMPLE_SELECT,1.51,35601.36,100.00
2024-11-17T08:29:47.7150019,SkipHashEngine,23749,UPDATE,0.01,342.23,100.00
2024-11-17T08:29:47.7150019,SkipHashEngine,23863,DELETE,0.01,343.85,99.04
2024-11-17T08:29:47.7150019,SkipHashEngine,23727,RANGE_SELECT,0.39,9333.67,100.00
2024-11-17T08:29:47.7150019,SkipHashEngine,23807,EQUALS_SELECT,0.27,6394.57,100.00
2024-11-17T08:29:47.7150019,SkipHashEngine,23876,RANGE_UPDATE,2.03,48550.89,100.00
2024-11-17T08:29:47.7150019,SkipHashEngine,23393,EQUALS_UPDATE,7.48,174965.87,100.00
2024-11-17T08:30:25.8961723,SkipHashEngine,25297,INSERT,0.24,5985.88,100.00
2024-11-17T08:30:25.8961723,SkipHashEngine,24755,SIMPLE_SELECT,1.61,39840.16,100.00
2024-11-17T08:30:25.8961723,SkipHashEngine,25018,UPDATE,0.01,364.69,100.00
2024-11-17T08:30:25.8961723,SkipHashEngine,25123,DELETE,0.01,365.19,99.04
2024-11-17T08:30:25.8961723,SkipHashEngine,24988,RANGE_SELECT,0.42,10434.62,100.00
2024-11-17T08:30:25.8961723,SkipHashEngine,25127,EQUALS_SELECT,0.28,7095.52,100.00
2024-11-17T08:30:25.8961723,SkipHashEngine,25083,RANGE_UPDATE,2.18,54633.68,100.00
2024-11-17T08:30:25.8961723,SkipHashEngine,24609,EQUALS_UPDATE,8.14,200425.27,100.00
2024-11-17T08:31:07.6462952,SkipHashEngine,26573,INSERT,0.25,6631.65,100.00
2024-11-17T08:31:07.6462952,SkipHashEngine,26039,SIMPLE_SELECT,1.70,44383.77,100.00
2024-11-17T08:31:07.6462952,SkipHashEngine,26305,UPDATE,0.01,387.69,100.00
2024-11-17T08:31:07.6462952,SkipHashEngine,26320,DELETE,0.01,384.88,99.04
2024-11-17T08:31:07.6462952,SkipHashEngine,26249,RANGE_SELECT,0.44,11562.14,100.00
2024-11-17T08:31:07.6462952,SkipHashEngine,26355,EQUALS_SELECT,0.29,7764.28,100.00
2024-11-17T08:31:07.6462952,SkipHashEngine,26368,RANGE_UPDATE,2.35,61863.05,100.00
2024-11-17T08:31:07.6462952,SkipHashEngine,25791,EQUALS_UPDATE,8.84,227913.99,100.00
2024-11-17T08:31:52.8115405,SkipHashEngine,27835,INSERT,0.26,7310.80,100.00
2024-11-17T08:31:52.8115405,SkipHashEngine,27302,SIMPLE_SELECT,1.80,49224.51,100.00
2024-11-17T08:31:52.8115405,SkipHashEngine,27531,UPDATE,0.01,411.34,100.00
2024-11-17T08:31:52.8115405,SkipHashEngine,27584,DELETE,0.01,406.28,99.04
2024-11-17T08:31:52.8115405,SkipHashEngine,27507,RANGE_SELECT,0.46,12769.46,100.00
2024-11-17T08:31:52.8115405,SkipHashEngine,27552,EQUALS_SELECT,0.31,8453.76,100.00
2024-11-17T08:31:52.8115405,SkipHashEngine,27638,RANGE_UPDATE,2.51,69344.68,100.00
2024-11-17T08:31:52.8115405,SkipHashEngine,27051,EQUALS_UPDATE,9.54,258132.81,100.00
2024-11-17T08:32:40.5166795,SkipHashEngine,29035,INSERT,0.28,8002.57,100.00
2024-11-17T08:32:40.5166795,SkipHashEngine,28545,SIMPLE_SELECT,1.90,54255.38,100.00
2024-11-17T08:32:40.5166795,SkipHashEngine,28832,UPDATE,0.02,437.24,100.00
2024-11-17T08:32:40.5166795,SkipHashEngine,28853,DELETE,0.01,428.88,99.03
2024-11-17T08:32:40.5166795,SkipHashEngine,28735,RANGE_SELECT,0.49,14019.76,100.00
2024-11-17T08:32:40.5166795,SkipHashEngine,28830,EQUALS_SELECT,0.32,9234.47,100.00
2024-11-17T08:32:40.5166795,SkipHashEngine,28887,RANGE_UPDATE,2.67,77132.20,100.00
2024-11-17T08:32:40.5166795,SkipHashEngine,28283,EQUALS_UPDATE,10.26,290244.63,100.00
2024-11-17T08:33:34.6850467,SkipHashEngine,30265,INSERT,0.29,8723.27,100.00
2024-11-17T08:33:34.6850467,SkipHashEngine,29772,SIMPLE_SELECT,2.00,59458.78,100.00
2024-11-17T08:33:34.6850467,SkipHashEngine,30106,UPDATE,0.02,461.25,100.00
2024-11-17T08:33:34.6850467,SkipHashEngine,30107,DELETE,0.01,449.51,99.04
2024-11-17T08:33:34.6850467,SkipHashEngine,29963,RANGE_SELECT,0.51,15330.78,100.00
2024-11-17T08:33:34.6850467,SkipHashEngine,30060,EQUALS_SELECT,0.33,10007.24,100.00
2024-11-17T08:33:34.6850467,SkipHashEngine,30140,RANGE_UPDATE,2.85,85885.49,100.00
2024-11-17T08:33:34.6850467,SkipHashEngine,29587,EQUALS_UPDATE,11.07,327603.63,100.00
2024-11-17T08:34:29.7877015,SkipHashEngine,31499,INSERT,0.30,9458.82,100.00
2024-11-17T08:34:29.7877015,SkipHashEngine,31014,SIMPLE_SELECT,2.09,64948.48,100.00
2024-11-17T08:34:29.7877015,SkipHashEngine,31350,UPDATE,0.02,484.43,100.00
2024-11-17T08:34:29.7877015,SkipHashEngine,31340,DELETE,0.02,471.78,99.03
2024-11-17T08:34:29.7877015,SkipHashEngine,31249,RANGE_SELECT,0.54,16756.98,100.00
2024-11-17T08:34:29.7877015,SkipHashEngine,31299,EQUALS_SELECT,0.35,10820.45,100.00
2024-11-17T08:34:29.7877015,SkipHashEngine,31381,RANGE_UPDATE,3.02,94790.21,100.00
2024-11-17T08:34:29.7877015,SkipHashEngine,30868,EQUALS_UPDATE,11.83,365287.37,100.00
2024-11-17T08:35:28.5764879,SkipHashEngine,32767,INSERT,0.31,10293.25,100.00
2024-11-17T08:35:28.5764879,SkipHashEngine,32291,SIMPLE_SELECT,2.19,70846.36,100.00
2024-11-17T08:35:28.5764879,SkipHashEngine,32638,UPDATE,0.02,509.06,100.00
2024-11-17T08:35:28.5764879,SkipHashEngine,32603,DELETE,0.02,494.83,99.03
2024-11-17T08:35:28.5764879,SkipHashEngine,32481,RANGE_SELECT,0.56,18244.03,100.00
2024-11-17T08:35:28.5764879,SkipHashEngine,32501,EQUALS_SELECT,0.36,11644.76,100.00
2024-11-17T08:35:28.5764879,SkipHashEngine,32625,RANGE_UPDATE,3.23,105219.92,100.00
2024-11-17T08:35:28.5764879,SkipHashEngine,32094,EQUALS_UPDATE,12.61,404552.15,100.00
2024-11-17T08:36:34.0326295,SkipHashEngine,34043,INSERT,0.33,11176.28,100.00
2024-11-17T08:36:34.0326295,SkipHashEngine,33494,SIMPLE_SELECT,2.29,76715.27,100.00
2024-11-17T08:36:34.0326295,SkipHashEngine,33882,UPDATE,0.02,533.82,100.00
2024-11-17T08:36:34.0326295,SkipHashEngine,33874,DELETE,0.02,518.35,99.02
2024-11-17T08:36:34.0326295,SkipHashEngine,33691,RANGE_SELECT,0.59,19785.67,100.00
2024-11-17T08:36:34.0326295,SkipHashEngine,33746,EQUALS_SELECT,0.37,12542.57,100.00
2024-11-17T08:36:34.0326295,SkipHashEngine,33906,RANGE_UPDATE,3.44,116469.31,100.00
2024-11-17T08:36:34.0326295,SkipHashEngine,33364,EQUALS_UPDATE,13.47,449515.26,100.00
2024-11-17T08:37:50.3885518,SkipHashEngine,35306,INSERT,0.34,12116.68,100.00
2024-11-17T08:37:50.3885518,SkipHashEngine,34703,SIMPLE_SELECT,2.40,83119.67,100.00
2024-11-17T08:37:50.3885518,SkipHashEngine,35137,UPDATE,0.02,561.21,100.00
2024-11-17T08:37:50.3885518,SkipHashEngine,35115,DELETE,0.02,541.69,99.02
2024-11-17T08:37:50.3885518,SkipHashEngine,34945,RANGE_SELECT,0.62,21502.90,100.00
2024-11-17T08:37:50.3885518,SkipHashEngine,35007,EQUALS_SELECT,0.39,13514.72,100.00
2024-11-17T08:37:50.3885518,SkipHashEngine,35179,RANGE_UPDATE,3.69,129674.74,100.00
2024-11-17T08:37:50.3885518,SkipHashEngine,34608,EQUALS_UPDATE,14.52,502576.13,100.00
2024-11-17T08:39:05.1518029,SkipHashEngine,36595,INSERT,0.36,13043.92,100.00
2024-11-17T08:39:05.1518029,SkipHashEngine,35959,SIMPLE_SELECT,2.50,89837.05,100.00
2024-11-17T08:39:05.1518029,SkipHashEngine,36354,UPDATE,0.02,586.41,100.00
2024-11-17T08:39:05.1518029,SkipHashEngine,36375,DELETE,0.02,565.76,99.02
2024-11-17T08:39:05.1518029,SkipHashEngine,36150,RANGE_SELECT,0.64,23194.02,100.00
2024-11-17T08:39:05.1518029,SkipHashEngine,36285,EQUALS_SELECT,0.40,14503.00,100.00
2024-11-17T08:39:05.1518029,SkipHashEngine,36422,RANGE_UPDATE,3.91,142465.17,100.00
2024-11-17T08:39:05.1518029,SkipHashEngine,35860,EQUALS_UPDATE,15.45,554172.18,100.00
2024-11-17T08:40:28.1002944,SkipHashEngine,37905,INSERT,0.37,14040.05,100.00
2024-11-17T08:40:28.1002944,SkipHashEngine,37167,SIMPLE_SELECT,2.60,96451.07,100.00
2024-11-17T08:40:28.1002944,SkipHashEngine,37529,UPDATE,0.02,610.14,100.00
2024-11-17T08:40:28.1002944,SkipHashEngine,37639,DELETE,0.02,589.03,99.02
2024-11-17T08:40:28.1002944,SkipHashEngine,37386,RANGE_SELECT,0.67,24961.30,100.00
2024-11-17T08:40:28.1002944,SkipHashEngine,37558,EQUALS_SELECT,0.41,15521.16,100.00
2024-11-17T08:40:28.1002944,SkipHashEngine,37688,RANGE_UPDATE,4.18,157538.88,100.00
2024-11-17T08:40:28.1002944,SkipHashEngine,37128,EQUALS_UPDATE,16.47,611601.05,100.00
2024-11-17T08:41:52.2246101,SkipHashEngine,39088,INSERT,0.38,15026.31,100.00
2024-11-17T08:41:52.2246101,SkipHashEngine,38441,SIMPLE_SELECT,2.70,103611.29,100.00
2024-11-17T08:41:52.2246101,SkipHashEngine,38728,UPDATE,0.02,633.20,100.00
2024-11-17T08:41:52.2246101,SkipHashEngine,38885,DELETE,0.02,610.84,99.03
2024-11-17T08:41:52.2246101,SkipHashEngine,38661,RANGE_SELECT,0.70,26894.07,100.00
2024-11-17T08:41:52.2246101,SkipHashEngine,38845,EQUALS_SELECT,0.43,16571.09,100.00
2024-11-17T08:41:52.2246101,SkipHashEngine,39003,RANGE_UPDATE,4.45,173727.76,100.00
2024-11-17T08:41:52.2246101,SkipHashEngine,38349,EQUALS_UPDATE,17.43,668358.72,100.00
2024-11-17T08:43:23.8251263,SkipHashEngine,40314,INSERT,0.40,16085.86,100.00
2024-11-17T08:43:23.8251263,SkipHashEngine,39681,SIMPLE_SELECT,2.79,110887.89,100.00
2024-11-17T08:43:23.8251263,SkipHashEngine,39944,UPDATE,0.02,658.60,100.00
2024-11-17T08:43:23.8251263,SkipHashEngine,40165,DELETE,0.02,632.07,99.04
2024-11-17T08:43:23.8251263,SkipHashEngine,39944,RANGE_SELECT,0.72,28895.28,100.00
2024-11-17T08:43:23.8251263,SkipHashEngine,40094,EQUALS_SELECT,0.44,17629.39,100.00
2024-11-17T08:43:23.8251263,SkipHashEngine,40252,RANGE_UPDATE,4.72,189869.73,100.00
2024-11-17T08:43:23.8251263,SkipHashEngine,39606,EQUALS_UPDATE,18.49,732370.63,100.00
2024-11-17T08:44:58.197915,SkipHashEngine,41592,INSERT,0.41,17181.70,100.00
2024-11-17T08:44:58.197915,SkipHashEngine,40926,SIMPLE_SELECT,2.90,118527.30,100.00
2024-11-17T08:44:58.197915,SkipHashEngine,41191,UPDATE,0.02,684.13,100.00
2024-11-17T08:44:58.197915,SkipHashEngine,41442,DELETE,0.02,657.10,99.04
2024-11-17T08:44:58.197915,SkipHashEngine,41185,RANGE_SELECT,0.75,30899.70,100.00
2024-11-17T08:44:58.197915,SkipHashEngine,41334,EQUALS_SELECT,0.45,18724.10,100.00
2024-11-17T08:44:58.197915,SkipHashEngine,41485,RANGE_UPDATE,4.99,207137.22,100.00
2024-11-17T08:44:58.197915,SkipHashEngine,40845,EQUALS_UPDATE,19.53,797587.33,100.00
2024-11-17T08:46:45.0140529,SkipHashEngine,42814,INSERT,0.43,18255.77,100.00
2024-11-17T08:46:45.0140529,SkipHashEngine,42188,SIMPLE_SELECT,3.00,126487.46,100.00
2024-11-17T08:46:45.0140529,SkipHashEngine,42436,UPDATE,0.02,711.31,100.00
2024-11-17T08:46:45.0140529,SkipHashEngine,42691,DELETE,0.02,680.58,99.05
2024-11-17T08:46:45.0140529,SkipHashEngine,42400,RANGE_SELECT,0.78,32973.17,100.00
2024-11-17T08:46:45.0140529,SkipHashEngine,42600,EQUALS_SELECT,0.47,19868.45,100.00
2024-11-17T08:46:45.0140529,SkipHashEngine,42774,RANGE_UPDATE,5.33,227877.58,100.00
2024-11-17T08:46:45.0140529,SkipHashEngine,42097,EQUALS_UPDATE,20.70,871356.61,100.00
2024-11-17T08:48:52.000587,SkipHashEngine,44045,INSERT,0.44,19518.46,100.00
2024-11-17T08:48:52.000587,SkipHashEngine,43415,SIMPLE_SELECT,3.11,134951.66,100.00
2024-11-17T08:48:52.000587,SkipHashEngine,43646,UPDATE,0.02,740.18,100.00
